,astro1,astro2,astro3,reactive1,reactive2,reactive3
Ralbp1,9.31140923624818,8.40013727045667,9.13338257647317,7.05961214035361,9.17474366619091,7.37092826848563
Plbd1,3.32703595393903,3.83168222756239,4.28448507294666,3.80252268728201,3.98257517269708,6.12796835764319
Ccdc61,4.87364370619544,5.75794858083055,4.53110457369926,7.25068076060922,4.9558061804503,5.19052948208898
Spryd7,5.39983014833044,5.39367830388766,3.261152696851,3.2910775365322,3.99430188338666,3.74409051167803
Tmem159,5.34665775702059,5.20099241125222,5.0601138104981,6.74616641083418,7.25107560664927,6.88721428453447
Cpsf2,6.30208716503958,6.11033409123845,4.77132049461406,4.17965736089819,4.01085023603403,5.57300791358752
Wnt9a,5.65728315916194,5.59269504800589,4.02200902276478,4.37655666268287,6.43795427201168,4.20737477097821
G3bp2,5.93351614976253,5.01335978857552,6.52410378908058,7.82687578208719,5.99140407073635,5.44452752493806
Rai14,4.98834428118419,4.0354281751658,4.44756954693747,6.4508611843367,3.62857389129899,4.80068726426579
Tomm70a,5.86724219716131,4.6075739833918,5.99338918968639,6.8051494480098,6.9482883347982,4.78882291223997
Sf3a3,4.19187777201484,4.15351315742902,6.05186422638792,3.91712980250772,3.49835828437761,3.30502115697469
Zc3h18,6.50961603857438,6.72690288565509,5.87939985152892,5.28838199925575,4.63973283721835,4.33053228257566
Rabep1,6.12596925230787,6.77042969695368,6.01036446056305,6.65183150220251,4.05639960960134,5.78849936739993
Ammecr1l,9.95889526366499,10.8861327360815,10.6869321725267,8.43551103100155,9.25602540448469,8.95873504778377
Pex11a,8.65655031713398,7.88567778419714,8.33003318573099,6.42393856975606,7.39382841959736,6.2964079700059
Ndufaf3,7.31481719041044,7.08131508967371,5.8141350817564,8.11466497195615,8.63949584503175,7.7760766585782
Mmd2,10.1640247141191,9.61830142129286,9.82806237571263,8.11306458244706,8.14035959362497,8.08281597707274
Fam49b,7.56366102387102,6.78271244446769,6.43618737526672,7.51222981878185,7.72750411733837,5.14937718658366
Lxn,10.9785084575413,10.3956843905988,10.1347373011764,9.08011118081139,9.01856676241723,8.42268034913662
Ttc33,7.44505893468915,6.47783075879638,6.9487239273127,6.05695797899075,7.11719202962108,4.73410471395211
Tdrd7,6.02255766381687,5.49744907863215,6.51603870614961,6.21272816670561,6.6664866951682,4.00883333307309
Zfp617,5.75511430145818,5.92433590767382,4.10383960975127,3.86832808028887,4.60045916710277,3.63910324755713
Yap1,4.94243377300603,4.04289804056783,5.45976369494498,4.25823630803428,3.28110912317912,5.92978616845013
Ngdn,6.15024174520659,5.49339305845355,4.42881369386019,4.31167752991874,6.65097858680301,4.62397093183332
St3gal5,6.88947373200097,6.58607046155561,6.03004410302253,6.4380864255773,6.33693146248398,4.16546200796985
Bnip1,5.37359071566141,6.15778791408509,4.27318591920669,6.10505403711062,3.79847872670398,4.65292028594792
Hmga2-ps1,4.3567641860738,3.8463335319221,4.41708154063394,3.56505246023397,2.81249719951503,5.71209212170082
Pld3,9.35060664884838,7.2535574874803,7.36663610485969,8.11387157856869,9.29271837193505,7.37020407491793
Rab7,4.63560558876615,4.82399924496432,4.64428789036848,3.53261776444945,4.95608081924505,6.56284900021049
Dync1li2,8.46693378788793,8.20893437203538,8.36183586384635,8.61776798734878,8.04080845711476,5.99801881003726
Zfp207,5.39639125262945,5.61921908923678,3.38512658031336,3.78506590244951,4.42055738618481,3.45135338618921
Tctex1d2,5.48887578049128,6.1745463614343,5.23880991833208,7.2657504274783,7.06983979882597,7.56965159096504
Nup88,6.41489873484968,5.78650573969462,4.60718273665169,7.25214574766876,4.91285333586746,5.50716239529803
Itpr1,9.84117929361647,8.74281548950433,8.81594297327788,8.93669735997673,9.26899815341521,6.94291988263886
Serpinb1a,6.09677618365412,5.37439457075865,6.97334694929484,6.5579033049393,4.76644948599956,7.33638245437708
Rnps1,6.66498696175502,5.74062805597948,6.61197585518235,4.04702244384338,5.78040783179377,5.18608034089756
Fbxl15,6.48129206595313,6.74975153932959,6.73602341884795,5.62309038939601,8.60740497047677,6.7402233919221
Zbtb6,5.02051880375818,4.894656912686,5.27817155567804,2.61030922295687,4.06723024950897,4.13604759371729
2700094K13Rik,8.36159599869891,8.11301298976611,8.30426644410575,9.18582678728374,9.95682345751172,10.4666024882245
Tbl1xr1,7.27143049842507,6.29581132240824,5.88779782680292,4.47093217242576,5.85469139766965,6.86476000925136
Galc,3.64305552833317,6.44064406995558,5.27602396499811,4.57701073249047,4.49913734889174,4.19936198734316
Gpr183,4.438873662086,5.39970718703674,3.59912370311548,3.90304580560073,3.440846648974,5.79506326610118
Tmcc1,6.36447330211239,5.68098516998199,4.08711924691087,6.81655153436411,5.964081917713,5.06879976042432
Dag1,8.95650873220375,9.44833009266618,9.19491073184376,6.86071786244185,7.80654425680578,8.49888173243875
Zfp180,5.73576451121922,5.82382728302946,5.97272409798511,5.51012146205771,5.8387725587183,3.41859046909499
Cml1,9.3508716396568,9.60026017930305,9.32856315613939,7.29985689929077,8.33764339163968,7.65476392377868
Mtmr10,6.98152107123394,6.16008102138628,6.48556857550823,6.54212291586951,7.10520820242227,8.88673732697982
Ppp2r3a,5.74672121781109,5.39482753187952,6.12617145577277,4.12021572045543,5.17946056552654,3.59888569572999
Alkbh6,8.29398744926639,7.83783114988059,7.4481453922348,8.05842622346432,10.225249836743,8.08798134353138
Parl,6.56522214466865,5.66468545935886,4.69796531999811,4.8628254171719,4.76151809281868,3.69753540702423
Actr8,5.67425852455945,5.54879009786477,5.64623055510932,3.38166271516875,6.12364593916758,5.54125240210728
Stub1,9.42788860427837,8.63444134148155,7.38589481126331,8.90251213779381,10.0187402175882,9.88095965017641
Cct6a,8.32246073333455,7.78819770979677,8.77391141718237,7.35742946012155,8.85596950770157,10.1426634828697
Pla2g16,6.86775765755287,5.72522894576715,6.97359771809539,6.42393856975606,8.3259958182414,8.00698464325508
Tulp4,7.58047502714156,7.06063633220273,7.24818065479187,5.63944839787627,7.08081414584874,5.19028602425155
Cacna2d3,5.69619666315875,5.27321281015552,5.0102754906727,6.16750431859508,6.98070851568521,4.16883967761786
Foxj2,7.77571141644519,7.75613495366707,7.19993153413106,7.0785709708746,6.06240294036343,5.34860081560234
Shkbp1,6.74494293484999,6.7151880769786,5.24361197549409,7.07741423581184,5.76887315280255,7.99004419409781
Wasl,7.20296120452171,5.77258765469549,6.84612213998754,4.46351980334467,6.49102399981438,6.3365526199497
Utp6,4.55956832645671,4.47016372444947,4.0772045247382,3.92008359536278,4.2283761651821,6.5592121433064
Hnrnpll,5.96398821987968,3.97822829878528,4.49615775176959,3.05039705092759,4.60082785011004,4.94229603722777
Zfp91,7.99665999578743,7.12619453292578,7.295123866439,7.51732774124309,7.63645640992199,5.24929210156262
Bmpr1b,6.35674099386601,3.81664937299419,4.27710788335393,3.77173384300436,4.35731777133226,4.01745558452364
Ppp2r1b,6.61469466233923,4.76574601444751,6.76681528095035,7.52241295503932,7.04717634871208,7.13635566618034
Npc1,5.23044531645948,4.71909426569313,3.87364779684093,2.42888025937361,3.54073200667745,4.00178575086397
Celf6,5.91366521834073,5.04056958702685,5.93649411548634,4.85748199659643,4.78670719096048,3.28375258917627
Plxnb3,5.20169574988218,5.00623331259224,5.65287959533562,5.60577213852753,6.98576005996693,7.36065862289053
1700094D03Rik,4.40762854865622,3.63704315394896,4.5407504351038,6.31262979186273,5.17559859236398,3.88948370298206
Camsap1,7.32335987310361,7.0265460966371,5.88744174537712,7.95627102561051,7.56046266073102,8.79589804094169
Pard6a,6.97213854839091,6.25354268548431,5.99173653343124,7.02633894594628,7.69478862156759,4.92878014143269
Bend4,4.31146849860008,4.0129948498602,4.47301858233868,6.11500815321393,4.41820578677401,6.20023931334366
Sgsh,4.95396803972902,5.45960855202267,3.8130603412709,5.41433634162328,5.31464385815634,6.82926020433295
Cpne4,4.40970314259932,3.09360279926404,2.96891033725258,5.57675441788885,4.43765870916111,4.26879920094747
Myl12a,6.04757395343501,5.42854569255768,5.01736900777533,6.62903856958442,5.38995414784639,7.62641520625894
Fgfr1,6.74961232915573,7.99962469750847,7.29150063582998,5.79127442443906,5.5083652615094,5.95730646826588
Aldh6a1,8.79173516412254,8.88398439130335,8.71218931034439,6.81502229925723,6.95708081432231,7.43383261225849
Vegfa,6.21970474611434,6.73970386389566,6.72463208714912,5.26623924962798,4.56318010367236,4.79543519435836
Alg1,6.01683815656718,5.53221105251028,4.80280354664047,4.04546678644083,3.34230591296801,4.73109460435719
Cd74,4.99683076228337,5.37450258168159,5.43456532496399,7.00450378902506,6.56249552107165,7.31661664082853
Spc24,4.07986162634888,5.23980200941792,4.57907901133799,5.40107441430585,5.17784024871117,6.93800609843616
Xaf1,5.92251628475782,4.61901697665516,6.18331853949217,6.46460686432278,7.1493706875229,4.85055579287709
Cdh10,6.81026247706231,7.18593153697598,6.73749489592005,7.90179158002627,6.03411403120791,5.0908787174686
Vps26a,6.45051222873986,5.13152305328753,6.57367355903441,6.98852886263941,7.95250865155661,7.42113510261364
Fam126a,7.6352890807355,7.1070087252039,6.17855794893717,8.77773503392938,8.22259415202272,8.47040202890187
Trappc8,6.13265056565778,5.44200610884105,5.09499567772771,4.17354487954439,7.04210296863805,5.71599784783107
Tdrd3,7.36427972915313,6.48647564918119,5.76620380594667,4.50412241052381,5.55943005149248,5.55098842560759
Ccdc82,6.08589553747384,6.1618635151482,6.24722585053047,4.71166230537122,4.98672170255674,3.88694018580297
Stk39,6.48042858800147,4.66643846542298,5.62637994873574,5.01292193796267,7.20912405154831,6.40050954306693
Manf,6.68313457319208,5.15778143309413,6.09728399962334,6.56029385463786,6.70410207531258,8.13052469335046
Impact,6.86956060019174,7.25973705981688,7.9342666953856,5.95770328610383,5.20457156856799,6.86956060019174
Smc2os,6.40566866605118,5.88340901770119,5.61097597290913,7.92717990254603,7.76426078784976,7.0685774695438
Nr3c1,6.3602435893918,5.91377617621439,4.49307317215651,5.39736537484151,6.92946885691047,7.02076714147713
Aftph,7.30147882103222,6.64993269782268,6.45066080882648,6.79987971892099,5.78401669462053,4.56206090373904
Ybx1,9.58130075825461,8.94413072346167,9.4208709827556,6.99781866133685,9.37477180495864,9.20658465183148
Dock4,4.70762293449061,5.65678174184699,5.49190432676064,4.74903654886301,4.59775378675216,2.9350657214823
Psma2,9.1012569704756,9.01412243016031,7.54393267990509,9.46662749172867,10.3961499288258,9.81730377556863
Cdc42ep3,5.07849063238364,5.72522894576715,5.78007465541232,3.55714891901704,5.68250709411534,4.00855196338428
P2rx4,6.20033226879151,6.20033226879151,6.77714026029281,7.75148276624988,5.88554690104352,8.28970096700692
Zfand2a,8.12068740865464,6.93770845035608,6.95842362483361,8.28057699448046,9.09501062316085,9.09341547419744
Ptprk,5.4457926314428,4.67172994719486,4.20135249023923,6.5417992065228,4.4167937431868,3.951556770143
Cask,5.28384236160497,3.87449122608542,3.35549099818029,5.12458659562536,5.92120806463557,5.14640304133107
Syce2,6.45166592508155,5.06890065213468,7.19865083859622,7.87980550811521,6.39677554389997,6.04698001444518
Sep15,8.12018826653596,6.3589749552093,6.03798872359944,5.56679805680984,7.5926078941605,6.62150271654475
Armcx4,5.72108714080533,3.80238911755283,4.45096908268128,3.46127486865992,4.96818709088535,3.19416234790345
Acadm,8.74697623551718,7.37376589843815,7.88653015123685,6.42002499619971,7.65611512657651,6.14183140817364
Srprb,5.54693739656455,6.07142987722799,5.48996967027329,4.40349770534627,5.28534675183272,7.31199615236901
3110040N11Rik,5.06856684936739,4.13065831568,5.21152718851044,6.43130423838264,6.73883965994338,5.15849865326488
Trim25,6.51649293791362,5.08728147501448,6.67213917799796,5.86695942969163,7.70546185646662,7.38244560263108
Camk4,9.00406460294883,9.60732937098108,9.29631693651106,9.08362355884995,9.09115775424141,6.91584607623833
Yif1b,7.95074722538135,7.95317778932479,7.2514470234052,6.956488895447,8.66574190665322,9.60484710893929
Vps26b,7.6357513756239,5.83954678073035,6.38809108958914,6.57868550029847,6.3379795619687,4.69340995204443
Nek1,6.74494649432933,5.68056193145348,4.45598458877195,6.44544098345005,6.50029731530906,4.7852265158121
Ankrd17,7.9850080380724,6.87123424855971,7.35780754125647,5.75331973296837,5.74087327814523,5.80995289512261
Ppp2r3c,3.81433391989287,3.2968375636348,3.88845280175249,5.67736615937347,4.60635147775823,5.48180875384725
Nmi,6.69675830985162,5.33864286230947,5.41810782729514,4.62887387083489,5.04565744268501,7.06514673779809
Ppm1m,7.58555587164393,7.43884655123795,7.57425508529306,5.62982857330681,5.92291109630957,5.80104290221277
Ntm,8.47451859893478,8.65692413263114,8.66308186108475,6.66230526729983,7.11534602764922,6.81412720776414
Taf1a,4.99778442920247,5.84135922851379,4.14367123748541,4.3158500674231,3.50732342377187,5.88704991936052
2900092D14Rik,7.26616634483853,7.36435502502954,7.30183909342937,6.93310092655636,5.07018877996463,5.78172362821935
Pax6,6.66987978993699,6.28665854858062,6.03788726875733,4.29361512759115,4.85309590573914,4.80174857000201
Fam107a,6.50575943415678,5.37309019088666,6.25301426630586,4.35012389244986,7.0962624871556,5.70852553068757
Coro7,8.06943660448005,8.34858524194737,8.47792555654043,9.2357282603535,6.32753940364249,8.09884953687588
5830427D03Rik,6.75947344568134,6.68445576100123,4.60844448893726,5.84186910596108,4.65686321434502,5.16759209577962
Ezr,8.57770390227946,7.72621668086526,8.01563580551504,5.77434732358751,7.12318476249508,7.69182335168713
Psmg4,6.90133648795718,6.87628105722394,7.93526906605714,8.48287407497915,8.66043725510334,9.22119511990681
Daam2,7.4926119807503,7.36268880467413,6.54749902076126,6.24547135504206,6.72967567866911,4.82986946963684
Trmt61a,7.44863791122348,7.21996028838637,7.33441677309464,7.46377652275155,5.063312626587,7.55140616637355
Apitd1,3.75448038748129,4.09082692998821,3.50875571193141,5.04852552493313,4.85052825563901,6.0869722860422
Gpr62,6.03779981675175,6.5052651437497,6.39588220677552,7.64039087812668,4.81814702195571,7.06466296366323
Emp2,7.6935608088523,6.31004221736809,7.49292654687328,5.27511216670174,6.45388714460302,5.67837487533639
Slc39a6,7.15791925208018,5.8351910548605,6.87337079547302,7.56536890246036,8.29526471980301,5.88066611388768
Rbm20,4.82805796708357,4.16500889887008,3.81098333745286,4.8104438862933,6.40687152001617,3.91619605424715
Sf1,8.29861874434152,6.94563785188374,6.99855037408715,5.90529504307705,6.41630721075221,5.60320624768345
Med29,5.4830336812694,5.85669604820504,5.51423784893082,6.64497266931053,7.27243011083276,7.77144447552163
Pan2,3.92426479668263,5.42937176457712,4.8619964936459,2.95611029322405,3.14159256062047,3.92000017173833
Ctss,10.3183773089835,10.0328093164621,9.9174431237526,11.5822882165999,11.6073559692657,12.1656670283461
Celf1,8.08409933505729,8.01185317684927,6.78662794354416,6.5579033049393,7.38354472406698,5.56706870315609
Bnip3l,5.46528671284309,5.34354465113238,5.76682208736419,7.18901295497167,4.63719082615106,4.54048718493719
Arpc3,8.17585813560062,8.30239717022104,7.85052666655781,9.67967410014401,10.0131181767881,9.80124024179023
Txnrd2,6.1334126069911,6.17705600602135,4.93767561320187,6.77394055206646,7.40107465427099,5.04775374408355
Det1,4.62867749718197,4.74839745161388,4.75208840302729,4.5045595051059,4.09560104097503,6.82048924454557
Cetn2,6.46906394511778,6.21299410788057,6.2761870203806,8.30286687505169,7.6461692681129,8.11333529930863
Smo,8.10484191222716,7.07062547736733,8.38437694415876,6.67909475202155,6.72919271483438,5.82248809682694
Bre,6.70422261320461,5.06077819998641,4.76157469552954,5.39312378944712,7.04896644972417,5.07399248813983
Atp6v0b,7.2686661778054,5.73256701380681,4.68164615301727,4.70189940610929,6.02152393374988,5.71258046989566
Tmem179,5.16438296952231,3.61740587618188,5.16599535779512,4.58606466942968,6.44840015641531,4.33743948009246
Themis2,3.76564307365883,4.339629623826,4.65431137323114,4.98369738775866,3.83360286253452,6.36389917508516
Fxyd7,6.84059311663343,5.65084426893452,4.9946733317296,6.6035485602159,7.15648416453751,4.97074164257645
1110012L19Rik,5.61748610958172,6.12400341450048,5.04757353164019,4.78649780582185,5.88849072001041,3.49538857664775
Timm10,8.58401198354955,8.45323431796487,7.13100159150364,9.50795385559146,9.71584486538212,9.34805332361945
Cyb561a3,7.66154510867651,8.57387517607387,8.00909261569978,7.16114265075325,6.52862914309752,9.18611955231471
Ccdc177,5.05826274042377,4.52000346573969,6.43374338464762,3.94320564767852,4.31821181132732,3.85973704980649
Rps9,9.84171212450237,8.82205783907577,9.28954313293185,11.0266982341734,11.2412455015562,10.368829405755
Rab3ip,5.81199621856603,5.35368871578469,5.97389376341421,3.75615236326044,5.70525530241868,4.05971691382153
Arhgef7,6.37138472979679,5.72032996092966,6.36579894176176,8.54812953192953,6.6854073957456,6.72690386227176
Ptdss1,8.22771829494652,7.21451842195142,7.13577541714223,5.99066180471682,6.69218310172666,5.53664372363649
Mrpl54,6.05205655345235,6.10719815201328,6.11877252214123,7.74958829283633,7.60942260425878,8.09128908625874
Caln1,7.52055091632642,7.24968079279448,7.93622838442336,7.4092461657545,7.03410370757083,5.20387779043465
Cyb5r1,6.19009449144917,5.72520843379736,4.5735755636819,4.42744213048079,6.53503535700167,6.57262390667916
